1 590 0 0
-321 1.84985  -0.469327  11.6003 11.7666  0.49368 0.426406 1.35556 0.650736 13.4417
111 1.18296  -0.238794  -29.6341 29.659  0.13498 0.433461 1.36374 -5.32568 17.0832
-211 0.189962  0.629408  -1.67677 1.80646  0.13957 0.297011 1.58733 -1.00271 12.7942
211 1.68401  -0.0700027  5.77041 6.01315  0.13957 0.437718 1.39437 0.162817 12.9655
-211 1.67535  1.17787  7.8126 8.07777  0.13957 0.402285 1.51577 0.240566 13.0404
211 -0.159052  0.0775515  0.190901 0.295355  0.13957 0.101984 1.47044 -0.343289 12.5225
111 0.0817173  0.0772316  0.572353 0.598707  0.13498 0.333026 1.48929 0.13244 12.9364
-211 -0.0342517  0.137877  -0.105389 0.225321  0.13957 0.207305 1.53915 -0.614847 12.4871
211 0.178375  0.231875  -0.685288 0.758079  0.13957 0.349828 1.5437 -0.927605 12.7254
111 -0.197381  -0.621706  -5.53593 5.57586  0.13498 0.182771 1.21837 -2.15033 13.9156
-211 0.345999  -1.3227  -33.2048 33.2332  0.13957 0.290918 1.21263 -5.27789 17.0354
2212 -0.00310903  0.552372  -3.12441 3.30868  0.93827 0.240677 1.50265 -1.07666 12.8635
-2212 0.102503  -0.0684101  -3.21344 3.34989  0.93827 0.262614 1.38828 -1.18047 12.9624
-211 1.36982  3.82034  -70.3556 70.4727  0.13957 0.307801 1.58817 -3.92902 15.6882
211 1.26305  0.518684  -45.217 45.2379  0.13957 0.422823 1.47711 -7.01106 18.7675
211 0.105423  0.0978132  -2.01808 2.028  0.13957 0.345042 1.49885 -2.49747 14.2607
111 0.363124  -0.107974  -0.947955 1.02974  0.13498 0.419405 1.34956 -0.975538 12.7691
111 -0.341628  -0.049933  -2.75185 2.7767  0.13498 0.059398 1.37596 -1.97519 13.7419
2212 -1.82629  0.158929  -22.8178 22.9105  0.93827 0.066252 1.41777 -2.69675 14.4591
-2112 -0.306099  0.183338  -8.94601 9.00229  0.93957 0.181144 1.43854 -2.26681 14.0313
211 -0.435824  0.0224197  -15.085 15.092  0.13957 0.0535466 1.4122 -7.00701 18.7635
-2112 -0.584216  0.429868  -16.479 16.5217  0.93957 0.144121 1.474 -3.24989 15.0105
111 -0.407503  -0.310719  -47.7855 47.7884  0.13498 0.0895061 1.28684 -18.3035 30.058
211 0.233803  -0.152493  -24.2768 24.2788  0.13957 0.389065 1.30613 -15.8597 27.6145
111 0.131821  -0.409946  -3.60979 3.63789  0.13498 0.298879 1.22329 -2.0888 13.8546
-211 0.0617181  -0.281142  -15.2333 15.2367  0.13957 0.27931 1.22912 -9.9069 21.6624
111 0.809144  -0.327842  -2.62231 2.76712  0.13498 0.421972 1.32931 -1.09615 12.882
2112 -0.967618  0.00408708  -0.416013 1.41144  0.93957 0.0996782 1.40314 -0.571293 12.4704
-2212 0.904936  -0.97876  1.69263 2.34994  0.93827 0.350781 1.28406 -0.305541 12.5484
-211 -0.314564  0.643538  -326.75 326.751  0.13957 0.156187 1.57654 -88.8587 100.612
111 0.321107  -0.928073  -109.474 109.478  0.13498 0.305158 1.2178 -22.3017 34.0561
2112 0.143727  -0.337553  -37.2974 37.311  0.93957 0.269357 1.33651 -7.80678 19.5629
-2112 -0.560132  0.460616  -13.1227 13.1763  0.93957 0.148119 1.47912 -2.69208 14.4545
-211 -0.665331  -0.0508052  -4.3271 4.38047  0.13957 0.048661 1.38784 -1.7629 13.5318
-2112 0.842216  -0.387932  -1.63681 2.1028  0.93957 0.367131 1.34455 -0.755094 12.5782
211 0.146121  0.50053  -0.262616 0.600273  0.13957 0.294656 1.58551 -0.606431 12.4833
321 0.0459745  -0.163764  0.0897596 0.52982  0.49368 0.258614 1.34066 -0.476511 12.4641
