1 344
-211 -0.991849  0.81236  -1.59782 2.05334  0.13957 -0.0844209 0.287691 -0.440342 12.5754 
111 -4.64189  7.88245  -6.52628 11.2379  0.13498 -0.0327811 0.333406 -0.336629 12.5036 
211 4.10082  0.0311877  3.13275 5.16249  0.13957 0.264536 0.164896 -0.0452216 12.5095 
-321 0.57147  0.345309  -1.62551 1.82532  0.49368 0.203132 0.245451 -0.58213 12.695 
111 1.00905  1.07901  -1.32435 1.98861  0.13498 0.201553 0.306919 -0.372025 12.5258 
111 -0.406993  0.39117  0.426795 0.720438  0.13498 -0.0710279 0.296381 -0.0507732 12.5062 
311 -0.967135  0.043691  -0.460664 1.18198  0.49761 -0.10798 0.171316 -0.279375 12.4755 
-321 -2.05703  -2.478  -4.44639 5.51234  0.49368 -0.0572417 0.013324 -0.465151 12.5951 
321 -2.41683  -2.80638  -5.63758 6.76335  0.49368 -0.0602979 0.0151901 -0.493592 12.6184 
-311 -1.60472  -0.772322  -2.35578 2.99481  0.49761 -0.103905 0.0809815 -0.447255 12.5808 
111 2.4747  1.24299  -2.56574 3.77762  0.13498 0.243454 0.251857 -0.378466 12.5301 
311 1.45756  1.37317  -2.69807 3.39666  0.49761 0.206719 0.29471 -0.453878 12.5861 
111 0.44967  0.901549  -2.39809 2.60462  0.13498 0.154627 0.338407 -0.661393 12.7669 
2112 -0.204156  5.83135  4.76094 7.58918  0.93957 0.0605196 0.358088 -0.0369154 12.5146 
321 -3.34419  2.03784  3.68311 5.39865  0.49368 -0.0998414 0.265268 -0.0117488 12.5311 
2112 -1.16794  3.45782  -1.00416 3.90022  0.93957 0.00618606 0.344438 -0.248444 12.4655 
-2212 -1.29488  6.71648  -3.01171 7.5325  0.93827 0.0303286 0.355351 -0.281943 12.4765 
-211 -2.03612  -4.2043  3.08302 5.59878  0.13957 -0.0186316 -0.0141144 -0.0657001 12.4976 
111 0.173827  0.210103  -0.695275 0.758937  0.13498 0.180064 0.29965 -0.64676 12.7534 
111 0.043292  0.00598862  -0.113026 0.181396  0.13498 0.127545 0.171725 -0.353061 12.5135 
211 0.408295  0.537786  -0.222209 0.724413  0.13957 0.184182 0.317301 -0.259461 12.4686 
-211 -1.5995  0.910242  1.3275 2.27348  0.13957 -0.103668 0.260711 -0.0539448 12.5043 
2112 -0.408649  1.64696  0.717719 2.06818  0.93957 0.0257642 0.330941 -0.122856 12.4717 
321 -0.058763  0.843656  -3.09254 3.24388  0.49368 0.055495 0.333394 -0.81902 12.9149 
2112 2.30863  -1.20542  -3.27212 4.2863  0.93957 0.231868 0.0774878 -0.429068 12.5667 
-211 2.92942  -1.75448  -4.74957 5.85129  0.13957 0.236476 0.0620955 -0.470102 12.5991 
-211 -2.10289  -0.900403  -2.19658 3.17448  0.13957 -0.113719 0.0858732 -0.384991 12.5346 
211 -1.36834  -0.253698  -0.497344 1.48443  0.13957 -0.125709 0.127605 -0.266034 12.4707 
211 0.0103451  0.403922  0.0874271 0.436329  0.13957 0.072111 0.349842 -0.155514 12.4627 
