1 2366
-321 0.813104  0.653027  -0.339023 1.2026  0.49368 0.556878 1.27285 -1.75484 12.3185
-211 -0.210544  0.552419  -0.528836 0.805384  0.13957 0.349432 1.34063 -1.86865 12.3745
111 -0.0517976  -0.049293  -0.154012 0.216915  0.13498 0.350914 1.0975 -1.89582 12.3931
111 -0.100221  0.141643  0.0729503 0.231621  0.13498 0.327868 1.28831 -1.63139 12.3208
111 -0.0839689  -0.178428  -0.920606 0.951116  0.13498 0.348492 1.01385 -2.45702 12.8982
311 -0.00235955  -0.124828  0.00215998 0.513038  0.49761 0.416918 1.11317 -1.69604 12.3102
-321 -0.564603  0.22759  -0.655156 1.02153  0.49368 0.275682 1.21847 -1.86181 12.3701
111 0.141749  0.178152  -0.385719 0.467792  0.13498 0.523504 1.294 -1.98443 12.4616
211 -0.35378  -0.197299  -0.211973 0.478016  0.13957 0.254893 1.07031 -1.79449 12.333
111 -0.915796  0.393771  -1.36525 1.69583  0.13498 0.238191 1.23842 -1.96466 12.4455
211 0.879229  0.908322  0.103745 1.27606  0.13957 0.554234 1.3021 -1.68077 12.3109
111 0.498955  0.307999  0.284457 0.665549  0.13498 0.581452 1.26218 -1.60358 12.3311
111 -0.486076  -0.418996  1.18586 1.3551  0.13498 0.271568 1.0351 -1.34005 12.5206
111 0.0240034  -0.154535  -0.123499 0.240684  0.13498 0.440753 1.01357 -1.81483 12.3428
2212 0.194351  0.0739604  0.464256 1.0673  0.93827 0.45773 1.17636 -1.60155 12.332
-211 0.136377  -1.18642  0.240298 1.22613  0.13957 0.440207 0.966473 -1.65743 12.3141
111 0.926889  -0.555672  0.105176 1.09416  0.13498 0.585758 1.0605 -1.67781 12.3111
-211 -0.231569  -0.000921453  -0.48817 0.558045  0.13957 0.248829 1.1605 -2.05313 12.5201
-311 -0.132819  0.583054  -1.23215 1.45719  0.49761 0.384137 1.30906 -2.00939 12.4825
-211 -0.923974  -0.61825  0.499985 1.22696  0.13957 0.255109 1.0523 -1.60882 12.329
2112 0.37845  0.961083  -0.0714699 1.39814  0.93957 0.471306 1.29699 -1.70697 12.3105
111 0.0392825  0.868317  -0.798513 1.18801  0.13498 0.426638 1.35596 -1.87599 12.3794
2212 0.324234  1.01578  -0.644925 1.55988  0.93827 0.46287 1.3023 -1.78646 12.3296
-2212 0.448924  0.218809  -0.139871 1.07207  0.93827 0.501165 1.2018 -1.72283 12.3119
321 -0.16734  -0.0268353  0.0212931 0.522395  0.49368 0.354565 1.15103 -1.68882 12.3104
211 0.132486  -0.0517406  -0.100227 0.223058  0.13957 0.549014 1.10994 -1.79611 12.3337
111 0.00447179  0.172825  -0.0393667 0.222841  0.13498 0.421849 1.31666 -1.73228 12.3134
2112 0.130896  0.624611  0.496572 1.23962  0.93957 0.440566 1.26969 -1.6106 12.3282
-2112 -0.975256  0.0503191  0.651372 1.50357  0.93957 0.275822 1.1685 -1.60202 12.3318
311 -0.332455  0.998704  0.526298 1.27771  0.49761 0.361482 1.33044 -1.60767 12.3294
-211 0.594748  -0.360094  0.0698686 0.712569  0.13957 0.583317 1.06098 -1.67743 12.3112
211 -0.119768  0.0411627  0.299749 0.354074  0.13957 0.292429 1.20427 -1.38303 12.4836
111 1.8807  0.0988234  -0.503258 1.95404  0.13498 0.61437 1.1715 -1.74946 12.3171
2112 -0.549639  -0.114901  0.391658 1.16254  0.93957 0.318742 1.14046 -1.62626 12.3224
-2112 0.0473474  -0.225329  -0.181564 0.984262  0.93957 0.427483 1.11522 -1.7339 12.3136
-2212 0.524278  0.758785  2.87177 3.1588  0.93827 0.496455 1.27498 -1.26617 12.5866
211 0.625619  0.77138  0.74641 1.25021  0.13957 0.54091 1.31294 -1.55002 12.3588
311 0.510792  0.529251  0.448211 0.994748  0.49761 0.531321 1.27877 -1.59728 12.3339
-311 -0.088565  0.592389  0.244046 0.816053  0.49761 0.395384 1.31129 -1.63503 12.3197
-321 -0.240952  0.12489  -0.127664 0.577644  0.49368 0.333431 1.20492 -1.74158 12.3152
2212 -0.60622  0.215148  -0.0348027 1.13814  0.93827 0.312675 1.1985 -1.7029 12.3103
-2212 -1.15035  2.05381  -0.033888 2.53435  0.93827 0.328254 1.3211 -1.69951 12.3102
321 -0.918343  0.763248  -0.631679 1.43828  0.49368 0.277587 1.27773 -1.79333 12.3325
-311 -0.149027  0.635071  0.190472 0.842271  0.49761 0.381984 1.31391 -1.65106 12.3154
-211 -1.61426  2.20372  -0.232484 2.74513  0.13957 0.301374 1.32015 -1.71364 12.3109
-211 0.222189  0.374084  0.00023322 0.456932  0.13957 0.513775 1.32272 -1.69677 12.3102
-311 0.824425  -0.546351  -1.24111 1.66317  0.49761 0.564757 1.06381 -1.91806 12.4093
